tariff.plan;payment.method;sex;age;activation.zone;activation.channel;vas1;vas2;q01.out.ch.peak;q01.out.dur.peak;q01.out.val.peak;q01.out.ch.offpeak;q01.out.dur.offpeak;q01.out.val.offpeak;q01.in.ch.tot;q01.in.dur.tot;q01.ch.sms;q01.ch.cc;q02.out.ch.peak;q02.out.dur.peak;q02.out.val.peak;q02.out.ch.offpeak;q02.out.dur.offpeak;q02.out.val.offpeak;q02.in.ch.tot;q02.in.dur.tot;q02.ch.sms;q02.ch.cc;q03.out.ch.peak;q03.out.dur.peak;q03.out.val.peak;q03.out.ch.offpeak;q03.out.dur.offpeak;q03.out.val.offpeak;q03.in.ch.tot;q03.in.dur.tot;q03.ch.sms;q03.ch.cc;q04.out.ch.peak;q04.out.dur.peak;q04.out.val.peak;q04.out.ch.offpeak;q04.out.dur.offpeak;q04.out.val.offpeak;q04.in.ch.tot;q04.in.dur.tot;q04.ch.sms;q04.ch.cc;q05.out.ch.peak;q05.out.dur.peak;q05.out.val.peak;q05.out.ch.offpeak;q05.out.dur.offpeak;q05.out.val.offpeak;q05.in.ch.tot;q05.in.dur.tot;q05.ch.sms;q05.ch.cc;q06.out.ch.peak;q06.out.dur.peak;q06.out.val.peak;q06.out.ch.offpeak;q06.out.dur.offpeak;q06.out.val.offpeak;q06.in.ch.tot;q06.in.dur.tot;q06.ch.sms;q06.ch.cc;q07.out.ch.peak;q07.out.dur.peak;q07.out.val.peak;q07.out.ch.offpeak;q07.out.dur.offpeak;q07.out.val.offpeak;q07.in.ch.tot;q07.in.dur.tot;q07.ch.sms;q07.ch.cc;q08.out.ch.peak;q08.out.dur.peak;q08.out.val.peak;q08.out.ch.offpeak;q08.out.dur.offpeak;q08.out.val.offpeak;q08.in.ch.tot;q08.in.dur.tot;q08.ch.sms;q08.ch.cc;q09.out.ch.peak;q09.out.dur.peak;q09.out.val.peak;q09.out.ch.offpeak;q09.out.dur.offpeak;q09.out.val.offpeak;q09.in.ch.tot;q09.in.dur.tot;q09.ch.sms;q09.ch.cc;y
8;Domiciliazione Bancaria;B;24.09;3;5;N;N;0;0;0;0;0;0;0;0;0;0;7;325;23.886;0;0;0;16;292;0;0;19;1000;70.858;0;0;0;32;509;0;0;17;924;64.893;0;0;0;28;908;0;0;27;1755;117.804;0;0;0;30;1331;0;0;18;1208;80.495;0;0;0;7;293;0;0;6;121;12.395;0;0;0;15;328;0;0;22;2303;140.709;0;0;0;32;1805;0;0;11;557;39.891;0;0;0;8;456;0;0;0
8;Carta di Credito;B;21.86;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;3620;229.885;0;0;0;48;2429;0;5;80;6735;427.699;0;0;0;89;4481;0;1;100;14972;870.338;0;0;0;66;12290;0;0;67;6879;420.602;0;0;0;52;5134;0;0;66;6034;377.298;0;0;0;26;2435;0;0;535
8;Carta di Credito;F;19.6;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;997;114.282;0;0;0;6;87;10;2;29;1878;163.536;0;0;0;26;10921;64;2;28;2823;257.402;0;0;0;34;13336;33;0;0
8;Carta di Credito;B;16.16;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Domiciliazione Bancaria;B;20.29;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6354;23.143;0;0;0;36;764;0;0;59;6486;28.135;0;0;0;270;16131;1;0;59;5562;249.955;0;0;0;44;1915;0;2;0
7;Domiciliazione Bancaria;M;33.04;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;Bollettino Postale;B;33.14;1;5;N;N;122;25541;1.745.604;0;0;0;53;5294;0;0;140;36595;1.388.226;0;0;0;74;9821;0;0;219;51561;1.978.366;0;0;0;61;9006;0;0;148;34615;1.328.172;0;0;0;60;5108;0;0;157;23299;953.937;0;0;0;92;10202;0;0;128;16842;703.543;0;0;0;43;2818;0;0;242;38745;1.566.662;0;0;0;68;6347;0;0;11;2895;109.742;0;0;0;7;553;0;0;195;39888;1.555.961;0;0;0;55;9534;0;1;357
7;Domiciliazione Bancaria;B;42.78;2;5;Y;N;0;0;0;0;0;0;14;167;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;17;77;0;0;38;5934;276.878;0;0;0;49;4201;0;0;38;9011;412.835;1;65;0.2686;73;10242;0;1;79;16309;735.331;19;2068;72.247;73;13132;0;1;37;7077;299.049;3;419;24.103;42;9154;0;0;41;7851;338.217;0;0;0;39;10461;0;0;81;6028;288.472;0;0;0;62;16507;0;0;111
8;Carta di Credito;M;27.44;1;7;N;N;17;1028;104.562;0;0;0;39;2259;0;0;32;2224;147.015;0;0;0;16;1151;0;0;25;2623;299.406;0;0;0;20;3349;0;0;87;10446;625.057;0;0;0;56;4970;1;0;82;7856;669.746;0;0;0;48;4625;0;0;53;6705;398.266;0;0;0;53;5475;4;4;3;397;23.437;0;0;0;12;286;5;0;2;257;15.235;0;0;0;11;1494;3;0;32;3557;21.527;0;0;0;37;5341;0;0;0
7;Carta di Credito;M;34.62;2;5;N;N;64;5814;348.939;12;542;26.164;106;7342;0;1;125;16634;844.231;3;171;0.7442;166;17427;0;2;183;21634;92.42;0;0;0;226;25638;0;0;105;11931;513.906;0;0;0;124;12006;0;0;235;31660;1.318.607;0;0;0;236;28284;0;3;273;34734;1.462.374;0;0;0;246;32968;0;2;274;34948;1.470.652;0;0;0;305;35333;0;1;86;12332;50.793;0;0;0;148;9653;0;2;265;37814;1.558.734;0;0;0;289;36707;0;0;1290
3;Domiciliazione Bancaria;B;50.09;3;5;N;N;13;615;29.516;25;1286;31.483;7;401;0;0;4;74;0.3935;24;903;24.268;7;250;0;0;4;84;0.3935;34;1386;36.075;9;342;0;0;5;96;0.5247;13;231;0.9839;3;250;0;0;14;541;24.268;14;551;13.774;5;287;0;0;6;615;32.795;12;322;1.115;4;123;0;0;0;0;0;7;68;0.3935;3;137;0;0;5;177;10.494;5;123;0.328;4;430;0;0;14;514;2.558;18;734;21.645;5;159;0;2;989
8;Carta di Credito;M;19.01;3;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1085;80.381;0;0;0;10;84;0;1;17;1287;83.501;0;0;0;1;24;0;0;0
3;Domiciliazione Bancaria;B;43.73;1;5;N;N;20;1176;77.856;2;135;0.5495;15;1213;0;0;61;4448;279.398;21;1248;53.407;33;2404;0;0;40;1541;116.296;14;675;31.623;23;1490;0;0;29;1380;97.099;4;104;0.6776;34;2050;0;0;13;636;44.374;10;609;25.802;7;274;0;0;74;5117;325.383;15;726;33.942;9;944;0;0;23;1287;85.334;0;0;0;14;716;0;0;21;1177;78.956;4;222;0.9771;1;203;0;0;171;13089;811.343;1;27;0.172;12;703;0;0;6107
3;Carta di Credito;M;41.57;1;5;Y;N;42;4165;246.019;2;418;12.689;53;6228;0;0;19;2195;126.413;2;796;22.295;34;5188;0;0;41;4221;247.682;3;180;0.7675;61;7812;0;0;35;2841;173.333;2;614;17.668;34;4359;0;0;2;267;15.055;0;0;0;12;1198;0;0;27;2979;172.822;0;0;0;31;4995;0;0;50;4916;289.789;2;101;0.4633;42;5466;0;0;21;1217;80.898;1;36;0.1947;23;3004;0;0;36;5519;305.701;0;0;0;58;6177;0;0;2860
8;Domiciliazione Bancaria;B;43.83;2;5;Y;N;191;13107;836.108;21;1151;50.964;133;9004;0;3;411;38553;239.462;0;0;0;173;13812;0;1;571;55856;3.449.478;0;0;0;190;16105;0;1;426;52371;3.115.924;0;0;0;242;18588;0;0;292;38837;2.289.298;0;0;0;270;28294;0;7;538;46951;2.956.106;0;0;0;209;27953;0;1;860;82164;5.095.044;0;0;0;239;22113;0;2;314;29714;1.844.681;0;0;0;68;9011;0;2;823;89718;5.437.439;0;0;0;169;22520;0;7;1460
6;Bollettino Postale;B;31.73;1;5;N;N;42;5773;239.574;0;0;0;40;9409;0;0;47;6119;256.462;0;0;0;47;5380;0;1;56;7001;295.754;0;0;0;29;2782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;121;0.721;0;0;0;5;365;0;0;57;4936;226.595;0;0;0;100;11078;0;0;3;71;0.5511;0;0;0;1;86;0;0;2;80;0.4782;0;0;0;6;979;0;0;0
7;Carta di Credito;B;21.54;4;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;18032;790.448;0;0;0;171;9753;7;0;564;54260;2.424.481;0;0;0;674;36739;7;0;213;20943;931.704;0;0;0;207;15019;0;0;360;32181;1.463.406;0;0;0;376;24753;5;0;1796
6;Bollettino Postale;B;30.13;4;5;N;N;40;7202;28.606;0;0;0;80;14404;0;0;46;5020;218.115;0;0;0;44;3702;2;1;37;5252;216.695;0;0;0;33;6031;0;1;51;8091;327.645;0;0;0;29;2691;0;0;87;10659;452.101;0;0;0;83;11025;0;0;95;12012;506.324;0;0;0;71;10376;0;1;63;6498;285.895;0;0;0;25;1695;0;0;46;8757;345.107;0;0;0;17;1410;0;0;19;3609;142.279;0;0;0;9;1684;0;1;0
7;Domiciliazione Bancaria;B;22.49;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;97647;2.338.672;0;0;0;90;9507;38;0;591;116842;2.353.091;0;0;0;96;16252;49;0;489;111945;1.923.477;0;0;0;65;10469;106;0;322;75190;1.424.238;0;0;0;55;12068;69;1;400;91930;2.023.948;0;0;0;104;13457;37;0;623
3;Carta di Credito;F;35.14;1;5;N;N;23;977;71.297;8;215;13.733;20;615;0;0;29;867;72.144;20;4282;129.471;24;442;0;0;13;511;38.295;4;362;21.288;29;269;0;0;18;956;65.115;4;181;0.8733;13;506;0;0;41;1719;125.964;15;1047;46.006;47;1148;0;0;79;5777;362.656;34;1885;83.026;117;5413;0;0;27;2026;128.205;3;68;0.4824;32;1315;0;0;26;1615;105.533;6;199;11.248;18;797;0;0;47;2675;180.553;25;792;45.959;56;1929;0;0;2026
7;Domiciliazione Bancaria;B;32.39;2;6;N;N;33;3528;153.992;0;0;0;48;3979;0;0;73;6110;283.034;0;0;0;114;6462;0;0;88;7949;361.034;0;0;0;182;9276;0;0;73;9114;385.148;0;0;0;214;15981;0;0;92;11395;481.255;0;0;0;154;7113;0;0;131;13066;578.303;0;0;0;219;14475;0;0;118;9095;430.957;0;0;0;245;14653;0;0;46;2986;14.797;0;0;0;73;6374;0;0;153;18215;776.038;0;0;0;179;18514;0;0;502
3;Domiciliazione Bancaria;B;38.09;1;5;N;N;44;5505;313.272;22;1144;51.795;62;4106;0;0;46;6488;363.162;29;4415;142.134;91;14871;6;0;36;1523;111.281;10;918;33.652;55;9869;13;0;34;3621;211.272;10;546;24.201;54;12926;9;0;30;4874;268.119;11;875;32.568;78;11328;5;0;32;1558;108.848;10;557;2.448;73;7273;1;0;44;6017;338.207;18;1631;60.033;66;5567;4;0;17;1385;84.937;10;648;26.794;19;3132;9;0;24;1701;107.537;5;744;24.067;35;6527;5;0;3023
8;Carta di Credito;M;46.09;3;5;Y;N;0;0;0;1;9;0.1183;26;1606;0;0;0;0;0;0;0;0;32;3829;0;0;3;73;13.118;1;42;0.174;35;3297;0;0;4;152;1.192;0;0;0;31;1724;0;4;11;681;46.249;0;0;0;28;2615;0;0;10;295;25.446;0;0;0;30;1467;0;0;20;1391;91.919;0;0;0;22;2206;0;0;3;38;0.5046;0;0;0;11;919;0;0;7;524;34.081;0;0;0;17;1625;0;0;0
7;Carta di Credito;B;15.47;1;8;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Carta di Credito;F;20.49;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;400;25.658;0;0;0;3;177;0;2;2;96;0.6982;0;0;0;8;59;1;4;12;1331;7.955;0;0;0;9;360;0;0;12;1360;8.207;0;0;0;9;115;0;1;33
7;Carta di Credito;B;17.77;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;25033;1.068.673;0;0;0;157;17804;0;2;1432
7;Domiciliazione Bancaria;B;26.95;3;5;N;N;609;58017;2.684.538;0;0;0;563;36979;131;0;498;49386;2.316.764;0;0;0;482;34089;52;1;660;57622;2.722.668;0;0;0;449;35257;138;0;561;54767;2.438.565;0;0;0;411;29215;99;2;546;52427;2.430.224;0;0;0;420;37472;111;3;414;48677;207.971;0;0;0;281;28926;60;1;963;103248;4.496.842;0;0;0;481;30064;297;3;371;41957;1.723.907;0;0;0;133;14811;209;1;709;75010;2.652.445;0;0;0;214;22966;209;2;3437
8;Domiciliazione Bancaria;M;38.42;2;2;N;N;5;252;1.743;8;641;24.552;75;8739;0;0;11;640;44.157;1;83;0.314;75;7004;0;2;28;2098;136.401;0;0;0;90;11084;0;0;25;1572;106.359;0;0;0;70;8130;0;0;26;2373;14.843;0;0;0;103;18716;0;0;3;275;17.188;0;0;0;37;6591;0;0;48;6067;360.404;0;0;0;83;12271;0;0;41;6044;352.012;0;0;0;99;18949;0;0;27;2480;154.953;0;0;0;80;12720;4;0;100
8;Domiciliazione Bancaria;M;50.49;2;5;N;N;19;2299;176.964;14;1322;44.637;78;6834;0;3;22;1746;142.217;7;721;23.695;79;7761;0;0;15;1525;107.423;1;103;0.3383;97;6837;0;9;13;1052;6.732;0;0;0;89;4534;0;3;20;1224;83.372;0;0;0;99;5823;0;0;14;2450;139.986;0;0;0;77;5529;0;0;30;3446;207.528;0;0;0;92;4769;0;0;7;900;53.329;0;0;0;64;4289;0;1;7;583;37.097;0;0;0;78;5605;0;0;125
8;Domiciliazione Bancaria;B;25.14;2;5;Y;N;56;5341;331.457;0;0;0;74;7276;0;0;120;10276;650.436;0;0;0;75;8103;0;0;96;6765;445.744;0;0;0;99;7192;0;0;66;6653;409.029;0;0;0;53;3698;0;0;93;7379;474.113;0;0;0;78;6524;0;0;46;4094;256.219;0;0;0;38;4081;0;0;110;5439;392.265;0;0;0;172;10060;0;2;70;6902;425.922;0;0;0;83;4232;0;0;81;5149;347.457;0;0;0;100;8603;0;0;101
7;Domiciliazione Bancaria;B;17.57;2;2;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;13998;586.225;0;0;0;76;7795;8;1;748
8;Carta di Credito;M;25.6;2;5;N;N;94;11712;697.139;0;0;0;46;2800;8;2;60;5264;331.663;0;0;0;66;5738;1;2;221;20563;1.281.779;0;0;0;136;9229;1;0;430;49267;2.968.253;0;0;0;197;16556;2;1;322;31903;196.706;0;0;0;149;12121;5;0;265;24359;1.521.673;0;0;0;67;5449;1;0;282;25881;1.616.216;0;0;0;129;10105;0;0;150;12269;781.466;0;0;0;78;6584;1;0;215;21026;1.299.271;0;0;0;120;10424;1;0;833
6;Domiciliazione Bancaria;B;29.6;1;5;N;N;25;2555;11.266;0;0;0;96;3712;0;0;16;1320;61.381;0;0;0;82;3229;0;0;47;4392;197.813;0;0;0;148;7019;0;0;25;1581;79.555;0;0;0;174;4324;0;0;25;1916;90.917;0;0;0;188;9928;0;0;18;1476;68.756;0;0;0;124;6853;0;0;28;1997;96.794;0;0;0;131;5473;0;0;13;1938;79.286;0;0;0;45;2196;0;0;30;2500;11.595;0;0;0;133;6250;0;0;77
7;Domiciliazione Bancaria;B;16.65;1;5;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Carta di Credito;B;16.78;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Domiciliazione Bancaria;F;19.5;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;11670;542.223;0;0;0;32;1598;0;0;329;24246;1.163.799;0;0;0;307;29844;0;0;444;37643;1.735.765;0;0;0;430;33867;0;2;443
7;Domiciliazione Bancaria;B;44.49;2;5;N;N;71;7377;43.12;20;1317;54.125;219;13337;0;0;53;4553;27.522;6;563;20.509;201;11831;0;0;121;9839;489.064;0;0;0;313;26748;0;0;151;8166;433.452;0;0;0;337;24797;0;0;107;7057;350.354;0;0;0;239;17792;0;0;76;6575;301.952;0;0;0;135;10228;0;0;146;12589;57.76;0;0;0;431;20758;0;0;127;11787;531.734;0;0;0;164;14614;0;0;143;13293;598.408;0;0;0;274;23089;0;0;435
7;Domiciliazione Bancaria;F;43.11;1;5;Y;N;209;28684;1.438.183;1;1195;93.995;1;368;0;0;256;36856;1.833.928;0;0;0;0;0;0;0;429;52470;2.674.286;1;242;0.2025;1;17;0;0;295;37923;1.506.417;0;0;0;1;192;0;0;261;37389;1.463.613;0;0;0;3;1332;0;0;300;44456;1.557.035;0;0;0;0;0;0;1;306;63211;1.848.559;0;0;0;12;3613;0;0;113;17925;703.977;0;0;0;9;2014;0;0;293;38336;1.605.442;0;0;0;2;563;0;0;952
8;Carta di Credito;B;20.49;1;3;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;4571;309.575;0;0;0;58;3050;0;1;95;6473;428.726;0;0;0;90;5467;0;0;55;3369;229.405;0;0;0;42;2956;0;0;113;5915;41.975;0;0;0;108;5226;0;0;102
8;Bollettino Postale;B;42.88;4;5;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;4743;32.873;0;0;0;203;12058;0;0;62;4819;310.923;0;0;0;121;10641;0;0;231
8;Carta di Credito;F;15.57;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;Domiciliazione Bancaria;M;35.83;3;5;N;N;61;5173;313.629;9;576;23.927;117;17142;0;0;69;7702;445.976;0;0;0;89;15905;0;0;86;7628;459.957;4;99;0.6647;120;15346;0;7;57;7111;40.484;1;91;0.3347;89;26163;0;0;75;5840;361.577;5;491;17.642;127;19391;0;0;48;5109;298.156;7;230;13.077;87;15966;0;0;0;0;0;1;15;0.1415;2;198;0;0;5;400;24.625;2;108;0.4813;7;1538;0;0;1;472;23.995;3;115;0.6022;1;31;0;0;0
7;Carta di Credito;M;17.63;1;8;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;374;2;0;0
8;Domiciliazione Bancaria;B;41.08;1;5;Y;N;14;2432;139.066;0;0;0;44;4955;0;0;42;5986;35.006;0;0;0;42;2734;0;0;53;4434;281.903;0;0;0;29;1451;0;0;30;3378;204.047;0;0;0;49;1955;0;0;41;4244;259.783;0;0;0;36;896;0;0;32;3212;197.622;0;0;0;35;1555;0;0;41;7572;276.583;0;0;0;57;1609;0;0;52;7217;41.614;0;0;0;34;1500;0;1;73;16324;48.359;0;0;0;18;2606;0;3;300
7;Domiciliazione Bancaria;B;35.63;3;5;N;Y;339;41198;1.750.185;0;0;0;44;10554;0;0;437;55577;2.338.037;0;0;0;66;8587;0;0;804;103602;4.314.956;0;0;0;108;9050;9;0;314;37057;1.583.684;0;0;0;50;5893;0;0;377;52545;2.175.038;0;0;0;79;6836;3;0;513;73807;3.036.994;0;0;0;88;10018;0;0;305;46733;1.903.144;0;0;0;76;5946;0;0;247;39697;1.603.186;0;0;0;55;3748;0;0;234;29980;1.257.387;0;0;0;73;11339;0;0;1814
7;Carta di Credito;B;22.78;2;7;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;12765;574.285;0;0;0;366;50854;37;53;137;18076;754.745;0;0;0;164;21661;1;5;251;33171;1.358.679;0;0;0;159;18034;11;13;305;52586;1.926.441;0;0;0;255;37816;11;32;179;28596;1.047.168;0;0;0;174;18750;6;12;349;49552;2.022.765;0;0;0;316;40828;4;10;1707
6;Bollettino Postale;B;28.75;2;5;N;N;11;480;27.672;0;0;0;0;0;0;0;1;66;0.3274;0;0;0;0;0;0;0;36;6510;25.842;0;0;0;1;14;0;1;101;26321;998.766;0;0;0;5;1673;0;0;31;8045;305.417;0;0;0;0;0;0;0;64;11948;470.048;0;0;0;0;0;0;3;49;8767;348.531;0;0;0;4;134;0;14;76;11297;461.372;0;0;0;3;173;0;1;45;10559;40.531;0;0;0;1;246;0;5;145
8;Carta di Credito;F;15.63;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Carta di Credito;M;17.7;3;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1831;111.353;0;0;0;8;1225;0;1;0
8;Domiciliazione Bancaria;F;31.63;1;5;Y;N;31;2488;244.661;42;6099;145.765;17;1838;0;5;68;6152;385.432;0;0;0;8;344;0;0;38;5461;319.031;0;0;0;18;2111;0;0;20;1069;75.439;0;0;0;10;894;0;0;31;3516;21.214;0;0;0;5;1019;0;0;42;3250;209.898;0;0;0;18;1815;0;0;48;3129;209.883;0;0;0;30;2610;0;2;47;5083;307.943;0;0;0;18;1301;0;0;60;4807;308.268;0;0;0;28;3092;0;0;0
8;Carta di Credito;M;22.52;3;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1142;82.277;0;0;0;35;1599;2;5;24;922;72.035;0;0;0;41;3876;0;3;8;515;34.649;0;0;0;24;1841;0;0;25;1299;92.368;0;0;0;31;3591;0;0;33;1939;133.411;0;0;0;50;7186;0;0;20;696;56.309;0;0;0;50;5480;1;3;253
8;Carta di Credito;F;19.34;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;46;0.3388;0;0;0;3;50;0;0;12;886;57.786;0;0;0;5;132;0;0;7;423;28.906;0;0;0;5;146;0;0;0
6;Domiciliazione Bancaria;B;32.62;2;5;Y;N;300;38117;161.32;0;0;0;709;52533;0;0;230;28269;1.198.252;0;0;0;551;45772;0;0;238;29006;1.228.481;0;0;0;741;39255;0;0;296;31664;138.178;0;0;0;458;32179;0;0;203;22775;983.664;0;0;0;519;30830;0;0;270;38113;1.574.057;0;0;0;541;30048;0;0;267;36507;150.495;0;0;0;457;28382;0;0;89;10649;426.222;0;0;0;134;9602;0;0;100;14286;575.219;0;0;0;193;12304;0;0;1855
3;Bollettino Postale;B;39.54;3;5;N;N;78;5314;338.078;67;4526;18.42;109;12805;0;0;24;1986;114.845;16;1283;45.944;95;14972;0;0;60;4692;290.244;28;2044;72.944;91;11013;0;1;56;2319;170.668;43;3407;130.984;98;11429;0;0;89;6521;407.872;74;5910;227.293;108;11714;0;2;50;2846;190.123;55;3303;140.745;96;13320;2;1;61;4643;288.896;42;3120;122.653;103;11841;3;0;41;2123;145.631;57;4418;171.154;93;9401;2;0;13;531;39.261;2;121;0.5139;16;2049;0;0;0
